isbn,original_publication_year,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
385354193,2014.0,eng,4.0,9370,371,1528,4993,4788,2259
1468139339,2011.0,eng,4.0,12572,268,783,3171,6659,5293
1905802498,2011.0,eng,4.0,10211,197,554,2244,5213,4957
1421511835,2005.0,eng,4.0,13260,645,1067,2618,2997,6104
1476766665,2014.0,eng,4.0,22614,258,1134,5808,10237,8019
843949945,2002.0,en-US,4.0,17197,133,461,2430,5402,9805
1581345267,1992.0,en-US,4.0,11708,230,723,3016,4130,4225
62280708,2015.0,eng,4.0,16739,255,1094,5155,7240,4743
505524473,2001.0,eng,4.0,17704,120,507,2802,5750,9765
1555976905,2014.0,eng,4.0,14115,248,407,1654,4840,7664
1585673927,1925.0,eng,4.0,13133,39,186,1983,6222,6714
006137587X,2008.0,eng,4.0,14371,363,874,3396,5338,5289
609809105,1992.0,en-US,4.0,12132,174,549,2614,4656,4360
1897299214,2003.0,eng,4.0,12903,216,724,3271,6047,4321
451211472,1991.0,eng,4.0,12329,148,799,4455,6174,3193
1476764581,2014.0,eng,3.0,9374,539,1533,3835,3270,1702
316912123,2003.0,eng,4.0,15467,433,1879,5728,4270,3766
1449474195,2016.0,eng,4.0,39601,1669,1734,5824,11787,20209
1585676772,2003.0,eng,4.0,13146,738,1221,3012,5170,4414
1416551603,2010.0,eng,4.0,11559,124,453,2389,5515,4186
1442402350,2011.0,eng,4.0,13646,159,345,1846,4991,7218
1423170288,2014.0,eng,4.0,18171,480,1216,4086,7303,6898
743430344,2001.0,eng,4.0,13356,110,609,3763,6071,4201
385342608,2012.0,eng,4.0,12230,258,758,3497,5719,3172
60096187,2004.0,en-US,4.0,20271,529,2631,7845,6621,4308
307271072,2009.0,eng,4.0,11861,49,295,2226,6191,5531
1250095255,2017.0,eng,4.0,30975,831,2531,7001,12105,13353
61573132,2008.0,eng,4.0,10762,332,966,2832,4244,3403
078915479X,1894.0,eng,4.0,13308,198,611,2944,4950,5984
140249435,1981.0,eng,4.0,12455,379,777,2914,4970,4260
1400069343,2012.0,eng,4.0,12792,311,1196,4029,5330,3255
193481332X,2010.0,en-US,4.0,12452,318,683,2056,3285,6634
60837381,2009.0,en-US,4.0,14560,161,704,4204,6545,4199
805062882,2002.0,eng,4.0,11111,129,310,1730,4590,5819
1416532358,2006.0,eng,4.0,13327,129,595,3619,5830,4663
1400061261,2006.0,eng,4.0,12262,178,784,3597,5491,4140
076532153X,2011.0,eng,4.0,14761,622,1718,4662,6460,4314
749934395,2001.0,eng,4.0,17565,41,243,2812,7645,9633
679723226,1936.0,eng,4.0,13559,111,443,2593,6014,5609
312947054,2007.0,eng,4.0,21567,315,1422,5219,6938,8967
786927720,2001.0,eng,4.0,11816,82,551,2774,4684,4994
545141028,2009.0,eng,4.0,11416,184,415,1582,2498,6765
62132466,2013.0,eng,4.0,10974,312,1157,4078,5067,2864
312546564,2010.0,en-US,4.0,19453,76,530,3139,7209,10403
553418602,2015.0,eng,4.0,7814,360,653,2539,6250,6106
439845823,2005.0,eng,4.0,13595,388,1018,3320,4206,5296
375836888,2010.0,en-US,4.0,14714,298,803,3534,5590,4954
671720147,1990.0,eng,4.0,15252,52,227,2200,6713,7405
316216828,2014.0,eng,4.0,7086,444,1323,4128,5355,2445
385720254,1982.0,eng,4.0,12419,97,333,1972,4763,7054
316068225,2009.0,eng,5.0,13312,73,237,1170,3675,9703
553587080,2005.0,eng,4.0,19974,124,696,4591,8259,8081
609804138,1999.0,eng,4.0,12903,526,1259,3811,4263,3755
375814701,2011.0,en-US,4.0,19695,240,703,3057,6547,10227
345495969,2009.0,eng,4.0,19184,396,1259,4386,6456,8890
031236847X,2008.0,en-US,4.0,14342,162,542,3054,6305,5432
425190447,1999.0,en-US,4.0,11672,56,556,3540,5425,3313
575088877,2010.0,eng,4.0,11137,422,974,3208,5824,4018
415254086,1921.0,en-US,4.0,11069,297,699,2188,3813,5185
2314576,1933.0,eng,4.0,14117,78,650,5427,7864,4677
1401200923,2003.0,eng,4.0,12151,126,426,1856,3902,6190
1416585834,2008.0,en-US,4.0,13525,202,809,4023,6540,3965
312642717,2012.0,en-US,4.0,14050,162,623,3846,6493,4332
7169922,1937.0,en-US,4.0,17584,251,1069,4766,5675,7452
141654786X,2013.0,eng,4.0,10384,220,342,1699,4775,4972
1416997962,2013.0,eng,4.0,11816,160,289,1521,4259,7300
1250000238,2011.0,en-US,4.0,16558,296,935,3849,5099,7628
451463803,2010.0,en-US,4.0,22112,368,999,5174,9816,7368
2317850,1976.0,eng,4.0,15612,102,769,5288,7800,5429
553212559,1911.0,en-US,4.0,14271,947,1410,3537,4178,4247
679724621,1887.0,en-US,4.0,11893,168,437,2130,4067,5138
618257322,1986.0,en-US,4.0,10666,144,378,2157,4449,4425
1416530738,1987.0,eng,4.0,18197,219,599,3046,6650,9104
61784796,2012.0,eng,4.0,12189,84,275,2174,6121,6544
7331789,2011.0,eng,4.0,10479,36,150,1768,5979,6066
158648303X,2005.0,eng,4.0,10437,252,316,1528,3841,5671
1592289444,1956.0,eng,4.0,10188,118,357,1876,4543,5096
515135062,2002.0,eng,4.0,17082,167,745,4166,6232,6761
1484715772,2016.0,eng,4.0,23070,765,1786,5420,9610,7329
425215687,2006.0,en-US,4.0,17912,61,271,2688,6938,10014
385534833,2014.0,eng,4.0,12107,360,1372,4302,5187,2504
451199863,1953.0,eng,4.0,17513,88,751,6293,8096,4721
1597800449,2004.0,eng,4.0,13210,185,684,3067,5984,4873
385539126,2014.0,eng,4.0,10622,205,663,3003,6568,3913
1595145931,2013.0,eng,4.0,18379,155,669,3219,7936,8316
316211265,2014.0,eng,4.0,9293,103,382,2711,6180,4828
812970438,1978.0,en-US,4.0,15408,113,489,3004,6523,6717
515121495,1997.0,eng,4.0,11696,157,422,2944,4698,3629
743451791,1990.0,eng,4.0,12969,134,718,3384,6091,3890
192835203,1862.0,eng,4.0,13329,425,1186,4318,5587,3846
156010593,1997.0,en-US,4.0,9520,202,745,3074,5005,3604
345472446,2003.0,eng,4.0,13360,119,649,3786,6155,4243
62114611,2012.0,eng,4.0,16217,483,1234,3791,6258,7350
842382895,2003.0,eng,4.0,11737,49,165,1310,3623,7182
394895894,1985.0,en-US,4.0,16214,276,1204,5713,7926,4160
375753834,1998.0,en-US,4.0,11621,398,964,3569,5032,3777
802723462,2012.0,eng,4.0,19665,669,1196,4074,7024,7540
1402271875,2012.0,en-US,4.0,15997,358,1110,4177,5628,5516
1401204864,2005.0,eng,4.0,17909,120,340,2889,7435,7437
440539811,1975.0,eng,4.0,12444,439,876,2427,3929,5473
374324913,2009.0,en-US,4.0,14024,346,734,2651,5128,6706
60777109,2004.0,en-US,3.0,12466,282,1965,6003,4240,1250
345518284,2010.0,en-US,4.0,12845,190,873,4214,5176,3369
1607062607,2010.0,eng,4.0,13134,256,402,2126,5146,5385
440212812,1992.0,eng,4.0,13905,548,1055,3173,4517,5341
375705104,1957.0,eng,4.0,11166,83,325,2034,4326,5011
857662937,2012.0,eng,4.0,9623,181,531,2242,5246,4552
006228567X,2014.0,eng,4.0,12299,136,538,2745,4878,7074
1439138338,2014.0,eng,4.0,10353,416,1335,3896,5066,2337
615487424,2011.0,eng,4.0,16911,193,628,3092,6487,7576
345505492,2010.0,en-US,4.0,13159,123,667,3496,5985,4477
525953086,2014.0,eng,4.0,5982,139,420,2544,6279,5263
618443363,1980.0,en-US,4.0,11662,333,471,1877,3126,5879
670021792,2010.0,en-US,4.0,12830,251,841,3929,5474,3728
1421513439,2001.0,eng,4.0,13801,398,624,2107,3267,7598
425067823,1972.0,eng,4.0,15420,332,1638,6340,6243,3747
761129588,1989.0,eng,4.0,10807,359,816,3301,4586,4185
440221315,1986.0,en-US,4.0,12382,218,819,3420,4186,4471
039925644X,2012.0,eng,4.0,12962,304,447,1744,4655,6542
074322423X,2000.0,en-US,4.0,9609,516,1037,2877,2790,2700
1453860959,2010.0,eng,4.0,13847,416,1057,3458,5910,6232
1427818762,2008.0,en-US,4.0,11985,317,461,1380,2391,7526
7350430,2011.0,eng,4.0,11684,295,978,3677,5393,4319
525444467,1927.0,eng,4.0,15840,85,355,2267,4411,9450
61671355,2009.0,eng,4.0,16231,218,815,3446,5116,7553
1250019672,2013.0,en-US,4.0,12306,218,791,3961,5657,3397
312591837,2013.0,eng,4.0,12089,342,1281,4464,5370,2695
440245273,2010.0,eng,4.0,19135,105,458,3009,7314,9932
544920953,2016.0,eng,4.0,12121,424,1765,6454,6710,2688
515142883,1996.0,en-US,4.0,16902,98,709,4492,6792,6537
446582352,2010.0,eng,4.0,14800,227,692,3406,7150,4346
1444734148,2012.0,eng,4.0,11626,536,1133,3185,4841,4299
375725768,2004.0,eng,4.0,12661,60,310,2220,6165,5332
080905101X,2009.0,eng,4.0,11809,277,707,2785,4439,4021
1421527618,2004.0,eng,4.0,10073,81,449,2508,5872,4332
395137195,1961.0,en-US,4.0,15507,487,977,3406,5729,5726
802142400,1993.0,eng,4.0,8288,168,648,2698,5071,4165
679772677,1995.0,en-US,4.0,11985,99,493,2968,5178,3566
395570352,1993.0,en-US,4.0,13337,257,579,2453,4269,5989
60519134,2002.0,en-US,4.0,13886,123,572,3594,6157,4723
038081093X,2000.0,en-US,4.0,13148,128,537,3230,5478,4968
872204227,1637.0,eng,4.0,10615,309,1137,3853,4052,3259
312937660,2003.0,eng,4.0,11900,147,414,1991,4414,5961
61985880,2012.0,eng,4.0,18789,292,1177,4388,6202,7431
1573225681,1995.0,eng,4.0,10943,219,374,2052,4160,4999
140050930,1975.0,eng,4.0,14199,158,408,2185,5190,7237
1477817158,2013.0,eng,4.0,17461,480,934,3191,6684,9491
1596434023,2010.0,en-US,4.0,15444,275,522,2192,4630,7854
62286447,2014.0,eng,4.0,10390,333,830,2600,4952,3220
758211821,2007.0,en-US,4.0,13190,113,388,2553,5121,5689
743292499,2006.0,eng,4.0,11234,109,429,2729,5884,4628
082031661X,1932.0,en-US,4.0,10959,411,983,3087,4154,3144
802715354,2008.0,en-US,3.0,11316,616,1898,4959,4881,2254
380776162,1995.0,eng,4.0,19137,422,1003,3765,7333,9609
543895149,1907.0,eng,4.0,14829,140,660,4484,6356,5630
844662925,1968.0,eng,4.0,11691,121,351,2442,5842,4984
141659485X,2008.0,eng,4.0,12916,417,1064,3409,4573,3950
1442449632,2010.0,eng,4.0,9554,270,390,1405,2562,8543
380818809,2001.0,eng,4.0,13227,101,493,2981,5348,5230
446533424,2008.0,en-US,4.0,12625,445,1112,3767,5004,3351
62294806,2014.0,eng,4.0,20654,222,726,3678,8588,9804
758290411,2011.0,en-US,4.0,10703,371,979,3951,5892,5210
547225474,2009.0,en-US,4.0,9401,206,331,1630,3207,4495
451200187,1971.0,eng,4.0,15406,159,1047,5104,6749,4830
61000019,1970.0,en-US,4.0,14138,117,421,3133,6516,5256
312591829,2012.0,eng,4.0,11882,327,1044,4059,5126,3029
1423109600,2008.0,en-US,4.0,17490,213,496,2174,4458,10214
081299325X,2015.0,eng,4.0,10648,574,1189,3279,4001,3220
1400043336,1989.0,eng,4.0,10286,241,1124,4243,5011,2737
62271121,2014.0,eng,4.0,11559,408,1202,3951,4796,3421
345543858,2014.0,eng,4.0,10837,94,384,2524,6674,6053
044619154X,1995.0,eng,4.0,10558,144,579,3200,6017,4541
1501101536,2015.0,eng,4.0,19220,438,999,3105,7308,9392
1405201711,1991.0,eng,4.0,11405,213,421,1887,3543,6962
874869226,1999.0,eng,4.0,12272,349,909,3065,3778,4670
141187492,1937.0,eng,4.0,12032,212,811,3459,5306,3866
609809547,2001.0,eng,4.0,11380,357,868,2847,4022,3792
312241224,1998.0,eng,4.0,10768,140,476,1923,4416,4647
692572031,2016.0,eng,4.0,15203,340,1081,4307,7531,6824
031604279X,2010.0,eng,4.0,11458,318,1052,3902,4477,2773
451200829,1984.0,eng,4.0,13844,113,449,2913,5269,5609
61668125,2012.0,en-US,4.0,18485,282,776,3200,5966,9347
316074233,2011.0,en-US,4.0,10982,335,644,2150,5083,3876
140443487,-476.0,eng,4.0,9807,282,1027,3516,4303,4099
1556525893,1987.0,en-US,4.0,11172,471,1206,3329,3575,3214
679731210,1958.0,eng,4.0,9664,308,836,2984,5114,5443
785123288,2001.0,eng,4.0,10790,209,799,2857,4339,4582
671670689,1990.0,eng,4.0,13674,205,1086,3872,4162,4766
425216594,2007.0,eng,4.0,21757,128,880,5153,8074,8317
425137562,1992.0,en-US,4.0,14522,58,275,2845,7191,5683
765356163,1995.0,eng,4.0,12632,373,873,3198,4989,5037
525423346,2010.0,en-US,4.0,15041,344,926,3488,5866,7019
316037834,2010.0,en-US,4.0,12385,167,738,3698,5874,4256
307277712,2006.0,eng,4.0,10298,278,1325,4387,4631,2079
61059927,1991.0,eng,4.0,17056,1005,2635,6133,5194,5181
6513905,1971.0,eng,4.0,9813,817,1335,3155,4150,3176
316084255,2007.0,eng,4.0,15194,127,279,1547,3675,10085
330517090,2010.0,en-US,3.0,11093,890,2427,4784,3199,1424
698184890,2014.0,eng,4.0,15986,231,805,3117,5774,7479
142150331X,2004.0,eng,4.0,16819,67,329,2135,5595,9734
684803860,1951.0,en-US,4.0,15626,323,1062,3835,6613,6065
451215737,2005.0,eng,4.0,11250,52,253,2147,6033,5198
60928417,1995.0,en-US,4.0,8620,223,920,3587,4183,2291
316219126,2015.0,eng,4.0,10910,38,169,1318,5239,6467
1579125743,1977.0,eng,4.0,10561,372,1218,4027,5141,3187
812536363,2006.0,eng,4.0,12314,306,1038,3588,4954,3386
356502287,2013.0,eng,4.0,11791,40,143,1276,5218,6952
1401360211,2004.0,eng,4.0,11770,84,414,2610,6179,5349
1841497762,2009.0,eng,4.0,18094,73,356,2825,7507,9606
451475321,2015.0,eng,4.0,12315,132,323,1874,5801,8888
380803240,2002.0,eng,4.0,13120,120,634,3116,5325,4861
345485793,2008.0,en-US,4.0,12874,160,714,3714,5898,3917
141185538,1942.0,eng,4.0,12809,166,734,3867,5998,3956
684848287,1986.0,en-US,4.0,11633,159,413,2015,4420,5188
307957276,2012.0,eng,4.0,12780,284,1301,5084,5812,2331
848809971,1915.0,eng,4.0,14775,188,464,1925,4294,8278
1576469115,1909.0,eng,4.0,13071,230,628,2788,5194,6865
006195795X,2014.0,en-US,4.0,13513,92,326,1690,5269,10193
1512038563,2015.0,eng,4.0,16194,545,973,3332,8065,13287
812967194,1901.0,eng,4.0,12812,479,1013,3277,4768,4106
470581786,2010.0,en-US,4.0,11186,382,381,1322,1667,7508
140621733,1893.0,eng,4.0,13408,87,594,3991,6370,3904
449225151,1995.0,eng,4.0,10267,146,712,3631,5905,3710
156032732,2004.0,eng,4.0,7445,290,953,3207,4663,3019
778315339,2013.0,eng,3.0,11449,581,2122,5100,3798,1668
60198818,2007.0,eng,4.0,9357,83,198,1058,3787,5296
1591846358,2014.0,eng,4.0,12470,321,747,2513,5000,6667
60892013,2007.0,en-US,4.0,15904,202,664,2591,4346,9088
1481420763,2014.0,eng,4.0,19392,158,478,2736,7153,10595
1841959146,2005.0,eng,4.0,11051,338,886,3251,5547,3206
310214696,1990.0,eng,4.0,9871,167,412,1785,4035,5618
64431835,1986.0,en-US,4.0,14270,139,461,2505,3984,7445
1416586571,2009.0,eng,4.0,11267,117,375,2412,4964,4983
312942303,1996.0,eng,4.0,11309,393,907,3322,6530,10844
61043559,1933.0,eng,4.0,14672,102,353,2572,5771,6964
425256758,2015.0,eng,4.0,15320,67,365,2610,7668,8922
679747656,1989.0,en-US,4.0,11500,185,288,1512,3447,6224
3822837032,1976.0,eng,4.0,11103,247,504,1877,3262,5315
1421531720,2008.0,eng,4.0,14193,296,600,1953,2985,8511
553574132,1996.0,eng,4.0,12927,185,927,3880,5001,3695
1607065967,2012.0,eng,5.0,13478,20,77,924,4201,8294
887306667,1993.0,en-US,4.0,9955,195,549,2150,3761,4056
044021145X,1991.0,eng,4.0,6962,164,889,4267,6626,4771
679779175,2000.0,en-US,4.0,10291,145,542,2814,5529,4198
857520199,2015.0,eng,3.0,9056,757,2204,4267,3639,1547
62316869,2012.0,eng,4.0,6941,212,802,3359,5016,3401
1885167776,2012.0,eng,4.0,13388,252,676,2582,5668,7439
670878553,1977.0,eng,4.0,14810,331,634,2661,4493,6725
60724617,2007.0,en-US,4.0,17889,330,1383,5591,6451,5820
743218574,1993.0,en-US,4.0,9869,194,471,1807,2891,5642
174275001X,2011.0,eng,4.0,7607,434,1303,3880,4797,2279
811835928,2003.0,eng,5.0,11538,75,142,724,2342,8258
785134530,2008.0,eng,4.0,10844,183,418,1910,3062,5766
886774632,1991.0,eng,4.0,17268,74,403,3034,5969,8251
756401933,2003.0,eng,4.0,16292,92,443,2837,6665,7472
312539517,2009.0,en-US,4.0,11086,165,659,3178,5146,3420
037377138X,1996.0,eng,4.0,16747,221,1035,5366,6768,4518
688114490,1993.0,eng,4.0,14919,154,437,2390,4542,7554
006206777X,2013.0,eng,4.0,11074,264,1310,5100,5499,2409
886774004,1988.0,en-US,4.0,17342,95,510,3311,6131,7896
590396439,2001.0,eng,4.0,18897,103,685,4078,6907,8127
778319334,2016.0,eng,4.0,12080,101,585,3692,7255,3834
62060759,2012.0,en-US,4.0,19034,901,1819,4930,6521,5859
61730327,2009.0,en-US,4.0,13374,213,525,2626,6003,5387
140558640,1986.0,eng,4.0,14306,77,364,2801,4308,7073
076532699X,2014.0,eng,4.0,11443,242,651,2429,5490,5163
080417072X,2015.0,eng,4.0,12729,58,324,3225,7201,4203
425252868,2012.0,eng,4.0,8975,149,307,1290,3377,5828
345316509,1984.0,en-US,4.0,14592,349,1295,4031,4962,4264
375868429,2012.0,eng,4.0,12832,214,657,3342,5684,4355
1840232048,1999.0,eng,4.0,14629,35,231,1939,5251,8648
375724427,1978.0,eng,4.0,11156,146,309,1608,4364,6020
573613311,1965.0,eng,4.0,12571,171,563,2854,4446,4757
688172172,1998.0,eng,4.0,12194,180,386,1731,4261,6217
425197956,2004.0,en-US,4.0,17321,44,215,2617,7164,9485
055339231X,2015.0,eng,4.0,10972,152,617,3469,6173,2778
1484705270,2015.0,eng,4.0,19214,419,756,2985,6362,9915
316781460,2001.0,en-US,4.0,10112,87,405,2526,5234,4073
60838590,2003.0,eng,4.0,12625,208,781,3380,5458,3632
307588653,2011.0,eng,4.0,15127,274,818,3564,6886,5099
141383356,2007.0,eng,4.0,15257,197,619,2855,5757,6895
330343475,1995.0,eng,4.0,10894,69,276,1960,5526,5061
152010661,1993.0,eng,4.0,13568,169,694,2556,3696,6676
1416978933,2009.0,eng,4.0,16734,1085,1846,4147,4856,6481
525456074,1997.0,eng,4.0,13896,121,466,2934,4328,6527
316369152,2015.0,eng,4.0,12510,312,408,1755,3965,7054
312983220,2001.0,eng,4.0,12024,108,492,2578,5086,4948
441008658,2000.0,eng,4.0,18395,339,1336,5560,7276,5141
316097462,2012.0,eng,4.0,12464,169,679,2954,5850,5360
1625173431,2012.0,eng,4.0,16071,211,469,3126,8361,8868
758216432,2008.0,en-US,4.0,21530,133,668,4303,8905,9409
345451902,2003.0,en-US,4.0,12160,57,197,1837,5738,5661
1569242739,2006.0,en-US,4.0,11509,596,579,1762,2968,5638
142404241,2000.0,eng,4.0,14954,217,738,3408,5832,5475
785135820,2010.0,en-US,5.0,11585,76,123,791,2419,8244
60512180,1990.0,eng,4.0,13037,234,790,3493,5552,4197
1433502410,2002.0,eng,5.0,8953,98,90,367,1152,9077
1559702028,1946.0,en-US,4.0,8422,108,284,1712,4572,5545
374166854,2008.0,en-US,4.0,10714,320,961,3333,4488,2482
307021106,1947.0,eng,4.0,15288,191,724,3627,4240,6615
140447970,1869.0,eng,4.0,11642,395,1121,3229,4718,4319
778314189,2012.0,en-US,4.0,16400,222,581,3147,7118,7328
399158278,2012.0,en-US,4.0,12492,89,346,2169,5805,5546
60564679,2006.0,eng,4.0,13053,81,428,3081,5757,4822
765345013,2001.0,eng,4.0,15142,87,591,3278,6378,6544
451458621,2000.0,en-US,4.0,13823,117,606,3401,5072,5390
1400030269,2001.0,eng,4.0,9024,290,838,2975,4939,3029
1451686579,2013.0,eng,4.0,11287,258,705,3086,4801,3751
451209133,1989.0,eng,4.0,11309,73,346,2091,3693,5379
159532402X,2001.0,en-US,4.0,16111,126,317,2010,4165,9686
61438294,2008.0,eng,4.0,10204,159,636,2867,4525,3439
515142891,1996.0,eng,4.0,16408,81,594,4177,6505,6649
045121742X,2004.0,en-US,4.0,17367,739,1678,4894,6333,4759
684852225,1999.0,en-US,4.0,11107,249,534,2407,4943,4148
1557830665,1974.0,eng,4.0,12850,354,553,1984,3665,6409
800871863,1966.0,eng,4.0,11917,117,587,2534,5828,5508
545142997,2008.0,eng,3.0,16717,1280,2720,5745,5822,4346
749934409,2002.0,eng,4.0,16688,43,211,2550,7337,9545
61727660,2010.0,en-US,4.0,14010,95,259,2183,7016,6002
1501141511,2016.0,eng,4.0,14276,352,547,2436,6292,7711
1476762627,2015.0,eng,3.0,9210,833,2199,4481,2639,885
590396560,2002.0,eng,4.0,17424,108,760,4166,6379,6927
425197220,1994.0,en-US,4.0,12871,120,647,3687,4990,4903
042521575X,2007.0,eng,4.0,22754,116,787,4781,9848,10010
62363603,2016.0,eng,4.0,19947,497,1461,5611,9595,8048
1861977697,2001.0,eng,4.0,10100,272,642,2154,3592,4866
446500038,2007.0,eng,4.0,14422,83,393,2469,5424,7218
356501507,2012.0,eng,4.0,10964,83,373,2175,5980,5196
670064181,2013.0,eng,4.0,10830,139,360,1538,4546,5644
553499084,2014.0,eng,4.0,10437,144,351,1867,4942,7696
7120680,1969.0,eng,4.0,14932,239,1457,6398,6729,3754
61869724,2011.0,eng,4.0,15419,148,712,3579,5983,6020
1400077095,2004.0,en-US,3.0,14279,745,2358,5879,5102,2304
042520300X,2004.0,eng,4.0,16888,30,210,2482,6831,9305
60556579,1993.0,en-US,4.0,11437,222,565,2301,4467,4378
1416566384,2008.0,en-US,4.0,12550,137,854,4580,5586,3377
054529844X,2013.0,eng,4.0,11699,349,655,2142,2811,6051
1931514798,1996.0,en-US,4.0,12863,495,978,2695,3203,5638
045146527X,2015.0,eng,4.0,15605,85,424,2504,6980,8763
1408808870,2010.0,eng,3.0,9627,1887,3046,3909,2466,754
749934433,2003.0,en-US,4.0,17318,38,185,2572,7282,9789
60594772,1985.0,eng,4.0,12362,149,514,2356,4088,5563
440229081,1998.0,eng,4.0,13778,532,1402,4050,5720,4733
1420926993,1748.0,eng,4.0,11646,263,809,3193,4551,4328
743268571,2007.0,eng,4.0,12611,134,839,4312,5285,3722
803741715,2014.0,eng,4.0,13984,336,434,1549,3909,8320
061871166X,2004.0,eng,4.0,9722,114,505,2647,4816,3003
385337639,2002.0,eng,4.0,12220,143,663,3565,5961,3283
140086838,1977.0,en-US,4.0,11547,516,1266,3440,4437,3898
1632156741,2016.0,eng,4.0,23858,987,1235,5089,9546,7360
888994168,2000.0,eng,4.0,11816,277,753,3090,5280,4472
778314472,2013.0,eng,4.0,11256,272,652,3014,5265,4461
1582346178,2004.0,en-US,4.0,10319,405,1381,3888,4246,2296
62132520,2014.0,eng,3.0,10793,455,1533,4513,4279,2309
802141323,1961.0,eng,4.0,11142,192,461,1952,4189,5439
1416516859,1984.0,en-US,4.0,13100,61,505,4055,5687,3617
1576739759,2001.0,en-US,4.0,10040,181,507,1909,2901,4764
080413717X,2014.0,eng,4.0,11863,209,446,2103,6096,5432
439108381,1994.0,en-US,4.0,14976,202,727,3468,4983,6195
373250746,2004.0,eng,4.0,11485,421,1235,3719,3194,2990
1591841003,2005.0,en-US,4.0,9068,276,616,2271,3518,3174
756403146,1991.0,en-US,4.0,13994,327,1014,3305,5406,5233
486270653,1666.0,eng,4.0,12994,240,1049,4133,5200,3813
345340442,1984.0,eng,4.0,11755,105,411,1759,3518,6007
753819481,1989.0,eng,4.0,11471,191,540,2534,4177,4745
349400202,2011.0,eng,4.0,15836,137,515,2981,6881,8375
312949812,2008.0,eng,4.0,22167,139,815,4572,9348,9073
373212054,2016.0,eng,4.0,17394,340,1143,4070,7525,7475
385755929,2016.0,eng,4.0,19504,367,1321,5240,9441,7312
451037707,1968.0,eng,4.0,11415,278,769,3208,4823,3919
718147715,2006.0,eng,4.0,10592,167,457,2268,3788,4211
553580302,2000.0,eng,4.0,11890,542,1230,3796,4349,3110
749909056,2009.0,eng,4.0,12404,98,617,3608,7024,9549
1400066212,2000.0,eng,4.0,11833,130,455,2619,5469,4062
714840831,2001.0,en-US,4.0,9397,324,787,2043,2233,4010
312966202,1981.0,en-US,4.0,12510,36,144,1950,5631,8768
7191480,2005.0,eng,4.0,14737,150,629,3467,5622,6639
6499473,1944.0,eng,4.0,9787,131,393,1955,2915,4577
399162593,2015.0,eng,4.0,15582,252,433,2043,5752,8401
345528921,2012.0,eng,4.0,13001,226,808,3879,5717,5015
770435629,2011.0,eng,4.0,12235,361,1172,4793,5363,2642
451460413,2004.0,eng,4.0,11912,487,874,2427,4515,4628
62359983,2016.0,eng,4.0,13176,262,859,3372,6333,3974
451218469,2004.0,eng,4.0,11427,208,628,2401,4798,4187
042511984X,1977.0,eng,4.0,13345,152,952,4280,4431,3924
316210986,2013.0,eng,4.0,10444,150,592,2951,5431,4729
380704420,1986.0,eng,4.0,13629,153,556,2993,5033,6709
61257052,2009.0,en-US,4.0,13279,225,964,4122,5982,3705
1401210015,2006.0,eng,4.0,15530,91,257,2071,6051,7325
009949857X,1982.0,eng,4.0,13144,131,673,4060,5615,4068
515140880,2002.0,eng,4.0,15915,114,394,2240,4915,8959
1607063921,2011.0,eng,4.0,13590,73,237,1670,4977,7153
1582406987,2005.0,eng,4.0,12650,48,195,1480,4622,6612
156226006,1965.0,en-US,4.0,10389,106,380,1885,3973,5279
20248717,1963.0,eng,4.0,12087,176,573,3228,5802,5337
373210051,2010.0,eng,4.0,17033,227,725,3530,6090,7282
023252078X,1991.0,eng,4.0,10802,124,311,1346,3444,6886
60733497,1995.0,eng,4.0,13954,159,463,2058,5160,7692
1416521836,2007.0,eng,4.0,13445,346,1029,3291,4279,4842
297775340,1978.0,eng,4.0,12465,225,910,3845,4163,3784
312385188,1997.0,eng,4.0,13730,181,749,3876,6138,3469
1439183368,2010.0,eng,4.0,10645,268,821,3222,5266,3553
345423291,1998.0,eng,4.0,12742,71,475,3529,5719,3526
1416985794,2000.0,eng,4.0,9290,753,1367,3181,4863,4659
452156610,1983.0,eng,4.0,9850,625,841,2114,2797,5471
1563896451,1999.0,eng,4.0,13026,298,985,3368,4614,3852
1841496057,2005.0,eng,4.0,12475,359,1134,3888,4672,3353
440910811,1980.0,eng,4.0,15629,150,584,3198,5665,7159
316036064,2011.0,en-US,4.0,13864,290,808,3388,5511,4338
1416577572,2009.0,eng,4.0,10772,103,378,1826,4224,5790
399170898,2016.0,eng,4.0,9041,145,307,1726,4923,8088
886773776,1987.0,eng,4.0,17226,76,565,3615,6284,7344
763628115,2003.0,eng,4.0,16453,293,1226,4516,5604,5884
1455554596,2015.0,eng,4.0,9165,185,471,2512,5030,3558
399256202,2012.0,eng,4.0,13040,74,198,1502,4593,7855
1401210821,2006.0,eng,5.0,13401,72,128,684,2744,10098
689863624,1982.0,eng,4.0,14926,348,816,3573,5623,5323
1582408254,2007.0,eng,4.0,12384,54,172,1230,3938,7075
679733787,1962.0,eng,4.0,11467,264,838,3046,5523,4215
140248927,1977.0,eng,4.0,9228,163,660,2947,5075,3539
1563895684,1999.0,eng,4.0,12188,172,292,1255,3786,7530
60688246,1977.0,en-US,4.0,11207,177,360,1363,3329,6359
545298431,2012.0,eng,4.0,11768,176,377,2219,3295,5933
385528078,2010.0,eng,3.0,12370,1015,2302,4488,4284,1756
843960434,2009.0,eng,4.0,19932,556,1068,3819,7596,9121
